k162a,k162b,k20a1,k82a,k82b,k11,b5,a4a,a3a,a6a,l1,b2a,b2b,b4,b4a,b3a,b7,b7a,d2,n3,f1,k21,k6,k9,k3a,k3bc,k3e,k3f,k3dgh,k5a,k5bc,k5e,k5f,k14a,k14b,k14c,k14d,k15a,k33,k38,b6b,c22b,h1,h5,h8,l9b,l10,c6,c7,c9a,c10,k30,c30a,j30f,j30e,e30,d30a,j30a,j30b,k17,m1a,firm_age,registration_age,sales_growth,d2_win,n3_win,k11_win,k15a_win,l1_win,c7_win,ln_sales,ln_sales3,ln_loan,ln_employees,ln_collateral,sector_label,region_label,size_label,sme_size,credit_uptake,has_credit,loan_approved,creditworthy
0.0,0.0,,0.0,0.0,,2010.0,7,6,2,10.0,100.0,0.0,1.0,100.0,1.0,18.0,1.0,30000000.0,35000000.0,,0.0,1.0,,60.0,0.0,0.0,20.0,0.0,,,,,,,,,,50.0,40.0,2014.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,12.0,14.0,10.0,-14.285714285714285,30000000.0,35000000.0,,,10.0,2.0,17.216707972959764,17.370858648025116,,2.3978952727983707,,Other Services,South West,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2007.0,2,5,1,6.0,100.0,0.0,1.0,100.0,1.0,15.0,1.0,300000000.0,200000000.0,75.0,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,70.0,2009.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,17.0,15.0,50.0,300000000.0,200000000.0,,,6.0,,19.519293035953808,19.11382792951231,,1.9459101490553132,,Garments,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,500000.0,2014.0,7,6,1,25.0,100.0,0.0,0.0,,0.0,10.0,0.0,100000000.0,80000000.0,,1.0,1.0,1.0,80.0,0.0,0.0,0.0,10.0,,,,,,,,,,50.0,50.0,2015.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,10.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,10.0,9.0,25.0,100000000.0,80000000.0,500000.0,,25.0,10.0,18.420680753952364,18.197537205138154,13.122365377402328,3.258096538021482,,Other Services,South West,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,7,6,2,10.0,100.0,0.0,0.0,,0.0,16.0,0.0,100000000.0,60000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,5.0,,,,,,70.0,80.0,2012.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,12.0,15.0,12.0,66.66666666666666,100000000.0,60000000.0,,,10.0,4.0,18.420680753952364,17.909855136853043,,2.3978952727983707,,Other Services,South West,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,2,6,1,7.0,100.0,0.0,1.0,100.0,1.0,16.0,1.0,10420000.0,8300000.0,90.0,0.0,1.0,,60.0,0.0,0.0,20.0,0.0,,,,,,,,,,70.0,50.0,2014.0,1.0,0.0,0.0,0.0,80.0,0.0,1.0,18.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,15.0,10.0,25.542168674698797,10420000.0,8300000.0,,,7.0,18.0,16.15923769025878,15.931766193248746,,2.0794415416798357,,Garments,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2023.0,7,6,1,15.0,100.0,0.0,1.0,40.0,1.0,5.0,0.0,150000000.0,,,0.0,1.0,,60.0,0.0,0.0,20.0,0.0,,,,,,,,,,80.0,90.0,2023.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,14.0,1.0,1.0,,150000000.0,,,,15.0,2.0,18.826145858727198,,,2.772588722239781,,Other Services,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2002.0,7,5,1,6.0,100.0,0.0,0.0,,1.0,15.0,0.0,32000000.0,45000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,60.0,,0.0,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,22.0,,-28.888888888888886,32000000.0,45000000.0,,,6.0,,17.281246492014,17.622173069956816,,1.9459101490553132,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,20000000.0,2009.0,6,1,1,8.0,100.0,0.0,,,1.0,20.0,0.0,78000000.0,65000000.0,,0.0,1.0,1.0,80.0,0.0,0.0,10.0,0.0,,,,,,,,,,80.0,100.0,2012.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,15.0,12.0,20.0,78000000.0,65000000.0,20000000.0,,8.0,3.0,18.17221939747438,17.989897843244528,16.811242881518265,2.1972245773362196,,Retail,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1980.0,7,4,1,200.0,100.0,0.0,0.0,,0.0,20.0,1.0,200000000.0,150000000.0,,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,80.0,1980.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,44.0,44.0,33.33333333333333,200000000.0,150000000.0,,,200.0,,19.11382792951231,18.826145858727198,,5.303304908059076,,Other Services,South East,Small,Large,0.0,0.0,,0
0.0,0.0,,0.0,,,2016.0,2,6,3,24.0,100.0,0.0,1.0,100.0,0.0,25.0,0.0,288000000.0,180000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,100.0,2016.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,8.0,8.0,60.0,288000000.0,180000000.0,,,24.0,,19.47847104157244,19.00846741441004,,3.2188758248682006,,Garments,South West,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2013.0,2,6,2,22.0,100.0,0.0,0.0,,1.0,26.0,0.0,27500000.0,20217391.0,70.0,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,75.0,80.0,2013.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,,,1.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,8.0,11.0,11.0,36.021507423979685,27500000.0,20217391.0,,,22.0,,17.129696599000436,16.822053782031084,,3.1354942159291497,,Garments,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,1,3,3,190.0,100.0,0.0,0.0,,1.0,25.0,0.0,1000000000.0,850000000.0,90.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,90.0,80.0,2004.0,1.0,1.0,0.0,0.0,90.0,0.0,1.0,6.0,15.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,8.0,21.0,20.0,17.647058823529413,1000000000.0,850000000.0,,,190.0,6.0,20.72326583794641,20.560746908625106,,5.25227342804663,,Food,North West,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,7,6,2,75.0,100.0,0.0,0.0,,0.0,5.0,0.0,850000000.0,655000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,80.0,2003.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,12.0,,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,21.0,29.770992366412212,850000000.0,655000000.0,,,75.0,12.0,20.560746908625106,20.300145795126245,,4.330733340286331,,Other Services,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,1.0,1000000.0,1998.0,7,1,2,25.0,,,0.0,,0.0,20.0,0.0,50000000.0,50000000.0,,0.0,1.0,1.0,80.0,10.0,0.0,0.0,0.0,,,,,,,,,,40.0,50.0,1984.0,1.0,0.0,0.0,0.0,60.0,1.0,1.0,10.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,6.0,26.0,40.0,0.0,50000000.0,50000000.0,1000000.0,,25.0,10.0,17.72753358339242,17.72753358339242,13.815511557963774,3.258096538021482,,Other Services,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,2,5,1,7.0,100.0,0.0,0.0,,1.0,16.0,0.0,60000000.0,35000000.0,90.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,80.0,2021.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,15.0,50.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,12.0,3.0,71.42857142857143,60000000.0,35000000.0,,,7.0,15.0,17.909855136853043,17.370858648025116,,2.0794415416798357,,Garments,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,6,1,40.0,100.0,0.0,0.0,,0.0,5.0,0.0,82000000.0,73000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,70.0,2015.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,10.0,,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,9.0,9.0,12.32876712328767,82000000.0,73000000.0,,,40.0,10.0,18.22222981742365,18.105970012811294,,3.713572066704308,,Other Services,South West,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,3,6,2,30.0,100.0,0.0,0.0,,1.0,4.0,0.0,92000000.0,69000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,60.0,2020.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,9.0,,1.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,33.33333333333333,92000000.0,69000000.0,,,30.0,9.0,18.33729914588288,18.049617077054286,,3.4339872044851463,,Fabricated Metals,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,7,6,1,10.0,100.0,0.0,0.0,,0.0,10.0,0.0,25000000.0,18000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2013.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,15.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,,1.0,11.0,12.0,11.0,38.88888888888889,25000000.0,18000000.0,,,10.0,15.0,17.034386422832473,16.705882371415992,,2.3978952727983707,,Other Services,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1983.0,7,6,3,255.0,100.0,0.0,0.0,,0.0,20.0,0.0,2000000000.0,1400000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,1983.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,41.0,41.0,42.857142857142854,2000000000.0,1400000000.0,,,255.0,30.0,21.416413018006356,21.05973807428191,,5.545177444479562,,Other Services,South West,Large,Large,0.0,0.0,,0
1.0,1.0,1.0,1.0,1.0,30000000.0,1981.0,7,5,1,25.0,100.0,0.0,1.0,33.0,1.0,40.0,1.0,835000000.0,1150000000.0,,1.0,1.0,1.0,20.0,50.0,0.0,10.0,0.0,,,,,0.0,0.0,0.0,1.0,67000000.0,60.0,100.0,2001.0,0.0,1.0,1.0,0.0,85.0,1.0,0.0,,,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,,1.0,43.0,23.0,-27.391304347826086,835000000.0,1150000000.0,30000000.0,67000000.0,25.0,,20.542942284012735,20.863027780191135,17.216707972959764,3.258096538021482,18.020203192280615,Other Services,South South,Small,Medium,1.0,1.0,1.0,1
0.0,0.0,,0.0,0.0,,1985.0,2,3,1,10.0,100.0,0.0,0.0,,0.0,20.0,0.0,36000000.0,24000000.0,100.0,0.0,1.0,,50.0,0.0,0.0,50.0,0.0,,,,,,,,,,60.0,90.0,,0.0,0.0,1.0,0.0,100.0,1.0,0.0,,,0.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,39.0,,50.0,36000000.0,24000000.0,,,10.0,,17.399029524198163,16.993564429978885,,2.3978952727983707,,Garments,North West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1988.0,7,3,3,37.0,100.0,0.0,0.0,,0.0,10.0,0.0,220000000.0,195000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,90.0,1988.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,14.0,36.0,36.0,12.82051282051282,220000000.0,195000000.0,,,37.0,,19.20913810886209,19.088510121656228,,3.6375861597263857,,Other Services,North West,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2000.0,1,4,2,12.0,100.0,0.0,0.0,,1.0,15.0,0.0,40000000.0,10000000.0,30.0,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,70.0,2015.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,50.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,24.0,9.0,300.0,40000000.0,10000000.0,,,12.0,90.0,17.50439003707821,16.118095750958314,,2.5649493574615367,,Food,South East,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1990.0,7,6,2,23.0,100.0,0.0,0.0,,1.0,30.0,0.0,102900000.0,84600000.0,,0.0,1.0,,85.0,0.0,0.0,10.0,0.0,,,,,,,,,,75.0,80.0,1990.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,19.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,8.0,34.0,34.0,21.631205673758867,102900000.0,84600000.0,,,23.0,19.0,18.44926821052245,18.25344483639678,,3.1780538303479458,,Other Services,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,2,4,1,5.0,100.0,0.0,0.0,,1.0,25.0,0.0,11000000.0,8500000.0,100.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,75.0,65.0,2011.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,15.0,,1.0,4.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,15.0,13.0,29.411764705882355,11000000.0,8500000.0,,,5.0,15.0,16.213405921671733,15.955576839107596,,1.791759469228055,,Garments,South East,Small,Small,0.0,0.0,,0
1.0,1.0,2.0,1.0,1.0,500000000.0,2004.0,7,1,3,150.0,100.0,0.0,0.0,,0.0,20.0,0.0,2628000000.0,2000000000.0,,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2004.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,,2.0,20.0,20.0,31.4,2628000000.0,2000000000.0,500000000.0,,150.0,4.0,21.689488937949292,21.416413018006356,20.030118658386467,5.017279836814924,,Other Services,North Central,Large,Large,1.0,1.0,1.0,1
0.0,0.0,,1.0,1.0,2000000.0,1938.0,7,6,3,105.0,100.0,0.0,0.0,,0.0,25.0,0.0,150000000.0,100000000.0,,0.0,1.0,1.0,60.0,0.0,0.0,0.0,20.0,,,,,,,,,,80.0,70.0,1938.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,,,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,86.0,86.0,50.0,150000000.0,100000000.0,2000000.0,,105.0,,18.826145858727198,18.420680753952364,14.508658238524095,4.663439094112067,,Other Services,South West,Large,Large,0.0,1.0,,0
0.0,0.0,,0.0,0.0,,1980.0,2,6,1,9.0,100.0,0.0,0.0,,1.0,45.0,0.0,15000000.0,10000000.0,90.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,75.0,80.0,1990.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,15.0,,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,8.0,44.0,34.0,50.0,15000000.0,10000000.0,,,9.0,15.0,16.52356082573315,16.118095750958314,,2.302585092994046,,Garments,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2013.0,2,4,1,10.0,100.0,0.0,1.0,100.0,1.0,8.0,0.0,10000000.0,7000000.0,,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,70.0,2013.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,,0.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,10.0,11.0,11.0,42.857142857142854,10000000.0,7000000.0,,,10.0,,16.118095750958314,15.76142084987672,,2.3978952727983707,,Garments,South East,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,6,1,7.0,100.0,0.0,0.0,,1.0,14.0,0.0,14000000.0,9000000.0,,0.0,1.0,,80.0,0.0,0.0,15.0,0.0,60.0,0.0,0.0,20.0,,,,,,40.0,70.0,2018.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,3.0,,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,12.0,9.0,6.0,55.55555555555556,14000000.0,9000000.0,,,7.0,3.0,16.454567959008102,16.012735246411598,,2.0794415416798357,,Other Services,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,7,5,1,7.0,100.0,0.0,0.0,,0.0,12.0,0.0,70000000.0,50000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,50.0,,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,0.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,14.0,,40.0,70000000.0,50000000.0,,,7.0,,18.064005814299346,17.72753358339242,,2.0794415416798357,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2011.0,6,6,3,6.0,100.0,0.0,0.0,,1.0,15.0,0.0,18000000.0,13000000.0,,0.0,1.0,,60.0,0.0,0.0,30.0,0.0,50.0,0.0,0.0,30.0,,,,,,50.0,70.0,2014.0,0.0,0.0,1.0,0.0,60.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,14.0,13.0,10.0,38.46153846153847,18000000.0,13000000.0,,,6.0,2.0,16.705882371415992,16.380459992348886,,1.9459101490553132,,Retail,South West,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1991.0,2,6,1,6.0,100.0,0.0,1.0,100.0,1.0,30.0,1.0,5200000.0,2950000.0,,0.0,1.0,,70.0,0.0,0.0,10.0,0.0,,,,,,,,,,90.0,80.0,2001.0,1.0,0.0,0.0,0.0,90.0,0.0,1.0,17.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,33.0,23.0,76.27118644067797,5200000.0,2950000.0,,,6.0,17.0,15.46416937585933,14.897316067298997,,1.9459101490553132,,Garments,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2004.0,7,6,3,20.0,100.0,0.0,0.0,,1.0,18.0,0.0,85000000.0,55000000.0,,0.0,1.0,,70.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,10.0,,,,,,50.0,65.0,2016.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,12.0,20.0,8.0,54.54545454545454,85000000.0,55000000.0,,,20.0,,18.258161826219297,17.822843761378564,,3.044522437723423,,Other Services,South West,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,2,5,1,5.0,100.0,0.0,0.0,,1.0,10.0,0.0,30000000.0,15000000.0,90.0,0.0,0.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,60.0,2012.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,10.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,8.0,14.0,12.0,100.0,30000000.0,15000000.0,,,5.0,10.0,17.216707972959764,16.52356082573315,,1.791759469228055,,Garments,South South,Small,Small,0.0,0.0,,0
0.0,,,0.0,1.0,30000000.0,1992.0,7,1,1,17.0,100.0,0.0,0.0,,0.0,15.0,0.0,400000000.0,360000000.0,,1.0,1.0,1.0,80.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,,,,,,100.0,100.0,1992.0,1.0,0.0,0.0,1.0,95.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,,14.0,32.0,32.0,11.11111111111111,400000000.0,360000000.0,30000000.0,,17.0,2.0,19.806975107572256,19.701614592192207,17.216707972959764,2.8903717578961645,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1980.0,7,3,1,8.0,100.0,0.0,0.0,,1.0,22.0,0.0,34000000.0,27000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,85.0,1991.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,15.0,44.0,33.0,25.925925925925924,34000000.0,27000000.0,,,8.0,1.0,17.341871111992198,17.11134746100564,,2.1972245773362196,,Other Services,North West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1977.0,7,5,2,44.0,100.0,0.0,0.0,,1.0,7.0,0.0,107000000.0,95000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,100.0,1977.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,8.0,47.0,47.0,12.631578947368421,107000000.0,95000000.0,,,44.0,,18.488339401771974,18.36938746009113,,3.8066624897703196,,Other Services,South South,Medium,Medium,0.0,0.0,,0
1.0,0.0,2.0,1.0,0.0,75000000.0,1985.0,4,4,2,145.0,100.0,0.0,1.0,20.0,1.0,20.0,0.0,7800000000.0,6500000000.0,70.0,1.0,1.0,1.0,60.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80000000.0,95.0,90.0,1998.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,90.0,10.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,,8.0,39.0,26.0,20.0,7800000000.0,6500000000.0,75000000.0,80000000.0,145.0,90.0,22.77738957077016,22.59506801400185,18.132998684833918,4.983606621708336,18.197537205138154,Other Manufacturing,South East,Medium,Large,1.0,1.0,1.0,1
0.0,0.0,,0.0,0.0,,2014.0,1,3,1,18.0,100.0,0.0,0.0,,1.0,14.0,0.0,87000000.0,78000000.0,95.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,85.0,2014.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,6.0,8.0,10.0,10.0,11.538461538461538,87000000.0,78000000.0,,,18.0,,18.28141868811311,18.17221939747438,,2.9444389791664403,,Food,North West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1990.0,4,1,2,80.0,100.0,0.0,0.0,,1.0,20.0,0.0,200000000.0,200000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,60.0,2003.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,30.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,34.0,21.0,0.0,200000000.0,200000000.0,,,80.0,30.0,19.11382792951231,19.11382792951231,,4.394449154672439,,Other Manufacturing,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2001.0,6,5,2,50.0,100.0,0.0,0.0,,0.0,9.0,0.0,80000000.0,35000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,70.0,2004.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0,20.0,60.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,23.0,20.0,128.57142857142858,80000000.0,35000000.0,,,50.0,20.0,18.197537205138154,17.370858648025116,,3.9318256327243257,,Retail,South South,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,,,1955.0,6,6,1,28.0,0.0,100.0,0.0,,0.0,35.0,0.0,9000000000.0,7000000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,100.0,1955.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,69.0,69.0,28.57142857142857,9000000000.0,7000000000.0,,,28.0,18.0,22.920490414393743,22.66917598614458,,3.367295829986474,,Retail,South West,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2008.0,1,5,1,8.0,100.0,0.0,0.0,,1.0,10.0,1.0,4800000.0,,75.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,60.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,16.0,,,4800000.0,,,,8.0,,15.38412668421143,,,2.1972245773362196,,Food,South South,Small,Small,0.0,0.0,,0
1.0,1.0,3.0,1.0,1.0,20000000.0,2000.0,3,5,2,8.0,100.0,0.0,0.0,,1.0,25.0,0.0,30000000.0,16000000.0,,0.0,1.0,1.0,20.0,50.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,80.0,2019.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,30.0,80.0,,3.0,4.0,1.0,,1.0,2.0,1.0,2.0,,8.0,24.0,5.0,87.5,30000000.0,16000000.0,20000000.0,,8.0,30.0,17.216707972959764,16.588099342704055,16.811242881518265,2.1972245773362196,,Fabricated Metals,South South,Medium,Small,1.0,1.0,0.0,0
0.0,0.0,,0.0,0.0,,2015.0,2,4,2,6.0,100.0,0.0,0.0,,1.0,10.0,0.0,10000000.0,8000000.0,100.0,1.0,1.0,,70.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,,,,,,60.0,40.0,2016.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0,9.0,8.0,25.0,10000000.0,8000000.0,,,6.0,,16.118095750958314,15.894952224644102,,1.9459101490553132,,Garments,South East,Medium,Small,0.0,0.0,,0
